WeatherID,CityID,Date,Temperature_C,FeelsLike_C,Humidity_pct,WindSpeed_kmh,Pressure_mb,Visibility_km,CloudCover_pct,Precipitation_mm,UVIndex,Condition
291,1,2026-05-01,35.5,35.8,60,3.8,1014.6,12.0,58,0,7,Light Rain
292,1,2026-05-02,36.2,37.5,43,9.0,1009.5,14.2,41,0,7,Partly Cloudy
293,1,2026-05-03,32.0,31.7,49,18.0,1024.4,9.0,49,3.5,6,Heavy Rain
294,1,2026-05-04,33.1,31.7,15,2.5,1004.1,9.7,0,10.3,3,Partly Cloudy
295,1,2026-05-05,36.2,36.7,55,14.5,1013.3,10.1,87,0,10,Sunny
296,1,2026-05-06,36.3,38.3,40,19.9,1006.4,9.6,78,2.8,9,Light Rain
297,1,2026-05-07,32.1,34.2,80,8.1,996.0,14.1,51,0.2,3,Clear
298,1,2026-05-08,32.6,33.9,25,14.5,1009.7,8.9,27,4.1,7,Thunderstorm
299,1,2026-05-09,31.9,33.9,25,4.0,1006.6,9.6,45,2.7,7,Sunny
300,1,2026-05-10,33.4,35.6,52,22.2,1008.6,6.6,46,0,7,Partly Cloudy
301,1,2026-05-11,35.8,37.6,42,9.2,1021.4,11.2,39,5.5,8,Sunny
302,1,2026-05-12,33.4,35.6,43,2,1007.3,11.8,64,0,5,Sunny
303,1,2026-05-13,36.2,35.5,52,10.1,1014.3,10.0,59,9.1,6,Sunny
304,1,2026-05-14,32.9,32.6,21,18.2,1013.4,9.8,33,0,9,Sunny
305,1,2026-05-15,34.8,36.3,46,13.1,1013.4,10.8,87,6.2,6,Partly Cloudy
306,1,2026-05-16,34.8,33.8,59,8.9,1009.9,10.8,29,0,8,Partly Cloudy
307,1,2026-05-17,32.6,32.4,68,15.2,1009.7,8.1,28,6.7,10,Cloudy
308,1,2026-05-18,35.7,38.3,41,6.6,1014.6,10.9,24,5.5,5,Sunny
309,1,2026-05-19,36.0,38.1,15,11.9,1013.8,5.4,36,0,7,Clear
310,1,2026-05-20,36.4,38.9,36,15.7,1015.5,11.7,43,8.9,7,Heavy Rain
311,1,2026-05-21,32.8,35.9,50,11.0,1006.4,10.6,36,4.8,3,Light Rain
312,1,2026-05-22,34.6,35.7,53,7.5,1014.0,11.0,72,1.2,2,Foggy
313,1,2026-05-23,34.3,33.3,41,18.0,1007.6,11.1,24,5.1,7,Sunny
314,1,2026-05-24,32.2,33.7,42,11.5,1009.4,10.7,31,1.3,10,Foggy
315,1,2026-05-25,36.0,34.6,50,8.1,1009.7,11.9,41,0,8,Clear
316,1,2026-05-26,33.7,36.3,39,11.4,1017.2,8.0,32,3.2,11,Light Rain
317,1,2026-05-27,35.3,38.1,53,6.6,1013.8,10.8,32,0.4,9,Sunny
318,1,2026-05-28,32.5,35.2,20,14.0,1007.1,3.6,60,0,5,Heavy Rain
319,1,2026-05-29,34.0,35.7,48,12.9,1005.4,11.4,67,11.4,5,Sunny
320,1,2026-05-30,36.0,38.2,38,10.5,1006.4,7.9,55,0,5,Thunderstorm
321,1,2026-05-31,34.7,36.6,43,17.1,1021.4,9.5,45,0,9,Cloudy
322,1,2026-06-01,28.5,28.3,34,13.4,1006.2,12.5,38,0,6,Partly Cloudy
323,1,2026-06-02,29.8,30.6,33,3.6,1008.8,9.7,8,0,6,Cloudy
324,1,2026-06-03,31.5,31.5,33,13.4,1012.4,12.6,42,3.5,4,Light Rain
325,1,2026-06-04,33.0,33.0,60,18.9,1019.8,6.3,56,0,3,Light Rain
326,1,2026-06-05,31.8,35.3,26,11.7,1017.2,8.5,49,0,2,Sunny
327,1,2026-06-06,32.1,31.7,19,10.1,1018.5,6.9,0,0,7,Sunny
328,1,2026-06-07,29.0,28.1,19,11.5,1021.9,9.1,29,0,3,Sunny
329,1,2026-06-08,30.3,32.5,36,20.2,1008.7,10.7,32,11.8,1,Cloudy
330,1,2026-06-09,33.2,32.1,51,16.5,1006.5,10.6,27,0,6,Thunderstorm
331,1,2026-06-10,29.2,28.7,29,15.5,1016.5,7.5,29,9.2,5,Cloudy
332,1,2026-06-11,29.4,31.1,28,16.0,1011.1,9.1,30,1.1,3,Light Rain
333,1,2026-06-12,28.9,30.5,35,8.2,1016.8,8.5,61,1.4,5,Partly Cloudy
334,1,2026-06-13,32.7,32.2,47,8.9,1003.5,9.0,83,0,6,Partly Cloudy
335,1,2026-06-14,31.4,30.7,51,8.2,1008.5,12.9,26,0,10,Partly Cloudy
336,1,2026-06-15,33.0,33.3,15,16.6,1024.5,11.2,33,1.8,8,Sunny
337,1,2026-06-16,32.2,33.6,52,16.2,1010.0,8.4,59,0,4,Clear
338,1,2026-06-17,31.8,33.6,44,19.6,1012.1,6.9,57,0,4,Sunny
339,1,2026-06-18,32.0,33.7,38,19.0,1008.5,7.3,34,0,5,Light Rain
340,1,2026-06-19,29.1,28.2,39,14.6,1013.5,9.6,64,0,5,Light Rain
341,1,2026-06-20,30.0,28.7,35,12.1,1015.9,8.1,82,0.7,8,Cloudy
342,1,2026-06-21,29.2,28.2,29,4.0,1010.3,10.5,56,2.6,11,Sunny
343,1,2026-06-22,30.8,29.8,47,13.3,1008.3,13.4,29,9.6,8,Sunny
344,1,2026-06-23,32.8,34.6,59,14.3,1016.0,5.8,58,2.4,4,Heavy Rain
345,1,2026-06-24,29.4,29.9,57,11.1,1002.2,12.2,56,0,5,Light Rain
346,1,2026-06-25,28.8,32.0,38,14.8,1016.2,5.2,21,0,4,Partly Cloudy
347,1,2026-06-26,30.3,28.9,34,3.2,1014.1,8.8,56,0,4,Sunny
348,1,2026-06-27,30.1,32.1,47,8.3,1001.8,6.1,30,9.3,5,Partly Cloudy
349,1,2026-06-28,31.1,33.1,63,16.1,1011.0,11.3,34,0,6,Clear
350,1,2026-06-29,28.8,30.5,29,17.4,1020.7,12.0,5,6.7,6,Sunny
351,1,2026-06-30,33.4,32.2,49,19.1,1007.4,10.0,2,3.2,1,Partly Cloudy
352,1,2026-07-01,25.1,26.1,69,10.7,1008.7,6.3,62,6.6,5,Cloudy
353,1,2026-07-02,27.6,27.6,50,11.8,1004.0,3.6,40,5.5,5,Cloudy
354,1,2026-07-03,27.6,28.5,76,7.6,1003.1,12.2,73,5.0,7,Heavy Rain
355,1,2026-07-04,29.3,29.3,37,10.9,1014.4,9.4,70,11.4,5,Cloudy
356,1,2026-07-05,25.4,28.6,53,7.7,1015.1,9.8,6,8.8,6,Foggy
357,1,2026-07-06,28.7,30.1,62,6.6,1002.8,3.8,64,9.3,4,Foggy
358,1,2026-07-07,28.7,29.6,59,2,1010.3,10.5,74,3.6,4,Partly Cloudy
359,1,2026-07-08,27.5,30.4,45,11.9,1024.2,8.3,47,0,10,Partly Cloudy
360,1,2026-07-09,25.2,25.8,51,9.4,1001.5,7.8,82,10.1,3,Foggy
361,1,2026-07-10,27.7,27.2,51,9.1,1005.9,12.1,81,3.0,7,Light Rain
362,1,2026-07-11,26.1,25.2,55,8.6,1016.5,5.7,29,0,7,Heavy Rain
363,1,2026-07-12,25.9,28.6,67,6.3,1014.3,9.2,37,0.5,5,Sunny
364,1,2026-07-13,25.8,28.5,51,10.5,1006.3,9.0,39,5.1,4,Thunderstorm
365,1,2026-07-14,28.2,31.0,59,5.6,1011.8,13.4,51,0,3,Partly Cloudy
366,2,2025-07-15,31.3,34.7,31,9.6,1018.0,10.9,47,0,3,Thunderstorm
367,2,2025-07-16,30.6,33.7,54,5.1,1011.2,5.9,11,0,7,Sunny
368,2,2025-07-17,29.9,29.3,57,14.8,1017.4,7.1,63,1.0,5,Cloudy
369,2,2025-07-18,27.8,28.0,58,9.2,1014.0,10.8,100,8.4,3,Partly Cloudy
370,2,2025-07-19,29.4,29.7,45,12.9,1005.9,9.3,61,10.5,6,Partly Cloudy
371,2,2025-07-20,29.2,28.2,62,15.4,1008.2,11.1,53,13.8,0,Heavy Rain
372,2,2025-07-21,31.4,29.9,50,9.4,1005.3,11.8,26,0,2,Light Rain
373,2,2025-07-22,28.1,31.2,74,10.3,1006.3,8.5,84,0,2,Partly Cloudy
374,2,2025-07-23,26.7,29.7,79,14.1,1017.7,10.4,40,11.2,4,Sunny
375,2,2025-07-24,26.8,28.7,64,2.1,1008.5,9.5,7,1.8,8,Cloudy
376,2,2025-07-25,31.2,33.4,56,15.2,1016.5,8.5,54,14.1,6,Cloudy
377,2,2025-07-26,29.4,29.0,59,16.9,1006.6,7.1,82,5.0,2,Cloudy
378,2,2025-07-27,30.3,31.7,55,11.4,1008.8,10.1,40,5.2,3,Sunny
379,2,2025-07-28,30.3,31.0,43,16.5,1003.7,9.5,61,8.5,6,Clear
380,2,2025-07-29,27.2,29.1,42,19.6,1005.5,8.7,21,11.2,4,Cloudy
381,2,2025-07-30,27.1,25.6,45,8.5,1015.8,8.3,44,0,4,Cloudy
382,2,2025-07-31,29.1,28.4,73,13.7,1022.2,9.5,60,7.6,1,Thunderstorm
383,2,2025-08-01,30.2,33.7,42,13.5,1010.4,9.9,78,9.6,3,Sunny
384,2,2025-08-02,28.8,27.8,61,4.2,1002.2,7.9,70,0.2,4,Cloudy
385,2,2025-08-03,28.3,28.6,54,16.8,1015.5,9.1,52,13.7,1,Sunny
386,2,2025-08-04,29.2,32.1,71,7.4,1012.3,7.9,75,7.7,7,Heavy Rain
387,2,2025-08-05,29.8,29.0,49,11.1,1012.8,8.3,49,4.5,4,Cloudy
388,2,2025-08-06,27.5,29.0,60,17.3,1006.8,1,20,0,6,Partly Cloudy
389,2,2025-08-07,26.6,29.0,59,7.9,1004.0,9.7,21,8.3,3,Heavy Rain
390,2,2025-08-08,28.6,27.9,35,6.6,1010.4,11.6,100,0,1,Light Rain
391,2,2025-08-09,27.9,28.2,63,17.7,1016.3,9.9,61,5.1,7,Partly Cloudy
392,2,2025-08-10,27.8,26.5,52,16.4,1010.4,8.1,16,9.5,2,Sunny
393,2,2025-08-11,28.2,27.6,52,8.1,1004.5,5.1,21,3.4,7,Partly Cloudy
394,2,2025-08-12,29.8,30.7,50,5.2,1011.9,7.6,45,5.2,6,Cloudy
395,2,2025-08-13,26.6,26.0,45,18.1,1014.2,10.2,60,0,3,Sunny
396,2,2025-08-14,26.3,29.0,62,13.5,1011.3,7.7,38,2.8,5,Cloudy
397,2,2025-08-15,25.8,25.6,76,23.4,1004.7,7.1,85,5.1,4,Sunny
398,2,2025-08-16,27.7,31.2,50,14.1,1008.3,10.6,15,7.1,1,Sunny
399,2,2025-08-17,28.8,28.6,58,7.5,1003.3,10.0,48,9.9,6,Thunderstorm
400,2,2025-08-18,28.0,28.6,66,13.3,1013.2,5.6,50,14.2,6,Partly Cloudy
401,2,2025-08-19,26.1,27.0,74,17.0,1017.0,4.3,51,0,3,Sunny
402,2,2025-08-20,28.1,27.7,58,14.8,1001.0,6.6,68,3.5,2,Light Rain
403,2,2025-08-21,26.0,25.2,49,12.5,1014.1,7.4,63,0,6,Light Rain
404,2,2025-08-22,28.4,27.5,82,19.3,1011.4,8.2,25,1.7,6,Cloudy
405,2,2025-08-23,26.8,29.6,47,14.2,1009.6,12.7,46,0,5,Partly Cloudy
406,2,2025-08-24,28.3,28.1,43,10.4,1016.2,7.9,6,9.4,3,Light Rain
407,2,2025-08-25,27.7,29.7,65,15.0,1006.6,10.3,8,1.1,5,Clear
408,2,2025-08-26,25.5,24.5,51,19.0,1021.8,8.2,49,4.4,6,Sunny
409,2,2025-08-27,27.4,30.8,46,8.0,1009.1,5.7,89,0.3,4,Sunny
410,2,2025-08-28,28.8,31.3,48,11.7,1012.5,6.6,27,4.4,6,Sunny
411,2,2025-08-29,26.7,25.2,88,26.2,1012.0,6.7,19,8.9,2,Sunny
412,2,2025-08-30,26.0,25.9,57,17.3,999.3,5.3,97,2.6,8,Sunny
413,2,2025-08-31,30.1,31.5,59,17.1,1012.8,9.6,28,18.0,7,Thunderstorm
414,2,2025-09-01,29.6,31.0,24,7.5,996.3,5.0,28,4.7,0,Partly Cloudy
415,2,2025-09-02,27.8,29.2,67,12.4,1018.7,10.5,83,3.7,5,Clear
416,2,2025-09-03,28.1,26.6,73,13.9,1007.1,12.1,66,5.0,4,Foggy
417,2,2025-09-04,27.9,28.2,69,9.6,1019.6,7.8,70,0.2,6,Thunderstorm
418,2,2025-09-05,26.5,26.0,83,12.0,1019.3,9.7,55,11.9,4,Cloudy
419,2,2025-09-06,28.6,30.9,56,11.6,1002.7,9.4,0,4.8,8,Partly Cloudy
420,2,2025-09-07,30.4,33.5,42,11.3,1015.2,8.3,41,6.1,3,Cloudy
421,2,2025-09-08,28.0,28.5,56,9.1,1020.2,8.4,8,6.3,6,Cloudy
422,2,2025-09-09,27.1,28.7,61,11.6,1018.6,9.2,73,0,4,Partly Cloudy
423,2,2025-09-10,26.6,28.6,40,19.1,1010.3,10.5,67,9.8,5,Sunny
424,2,2025-09-11,26.7,27.4,67,9.9,1013.3,10.4,41,5.3,4,Partly Cloudy
425,2,2025-09-12,30.5,33.2,36,11.1,1012.1,6.9,15,1.0,3,Sunny
426,2,2025-09-13,29.6,30.5,74,8.3,1006.2,7.8,65,0,3,Sunny
427,2,2025-09-14,25.6,24.7,86,2.5,1013.5,12.1,36,1.0,5,Light Rain
428,2,2025-09-15,27.9,30.1,46,15.8,1007.2,8.2,79,6.2,6,Heavy Rain
429,2,2025-09-16,27.2,28.9,34,7.8,1014.2,9.6,48,9.2,5,Cloudy
430,2,2025-09-17,26.9,27.6,71,15.1,1006.7,3.5,11,0.7,6,Sunny
431,2,2025-09-18,29.1,30.9,82,9.2,1014.2,9.7,52,5.3,7,Sunny
432,2,2025-09-19,27.5,29.8,47,15.4,1013.3,11.0,75,7.9,4,Sunny
433,2,2025-09-20,26.9,28.5,79,19.0,1019.7,9.7,59,0,0,Cloudy
434,2,2025-09-21,26.9,27.6,66,19.6,1009.2,10.5,75,0,3,Cloudy
435,2,2025-09-22,28.1,29.8,55,16.3,1000.5,7.9,23,6.0,5,Sunny
436,2,2025-09-23,29.6,32.3,73,8.9,1016.6,14.6,48,10.5,4,Sunny
437,2,2025-09-24,27.7,27.7,60,12.6,1006.7,10.8,22,1.8,7,Partly Cloudy
438,2,2025-09-25,27.4,27.2,81,8.7,1013.1,9.5,0,7.2,2,Sunny
439,2,2025-09-26,29.2,31.7,35,17.1,1013.0,10.9,22,0,5,Sunny
440,2,2025-09-27,25.6,24.3,81,8.9,1010.2,10.6,57,1.9,2,Sunny
441,2,2025-09-28,26.3,27.3,53,15.6,1017.5,1,2,6.4,3,Clear
442,2,2025-09-29,25.8,28.2,85,17.1,1013.9,10.7,90,8.6,2,Sunny
443,2,2025-09-30,29.3,29.0,62,6.6,1010.9,8.3,3,6.5,0,Partly Cloudy
444,2,2025-10-01,29.9,30.0,39,8.9,1018.6,14.7,60,0,5,Cloudy
445,2,2025-10-02,27.5,30.4,52,9.4,1017.4,11.3,38,3.7,5,Light Rain
446,2,2025-10-03,26.5,25.2,52,13.2,1004.3,7.0,31,3.5,6,Sunny
447,2,2025-10-04,29.6,32.8,66,11.9,1019.0,10.3,32,0,6,Clear
448,2,2025-10-05,30.4,32.7,53,13.8,1004.9,10.3,81,0,6,Thunderstorm
449,2,2025-10-06,28.9,29.6,39,19.4,1012.4,10.5,22,8.5,4,Foggy
450,2,2025-10-07,29.3,28.1,73,14.4,1015.2,8.8,69,9.1,5,Partly Cloudy
451,2,2025-10-08,27.4,26.0,61,5.2,1011.7,13.0,28,0,3,Partly Cloudy
452,2,2025-10-09,29.3,30.9,57,8.8,1018.7,11.3,64,10.9,7,Sunny
453,2,2025-10-10,30.9,30.4,38,12.2,1000.7,6.9,28,0,5,Partly Cloudy
454,2,2025-10-11,29.5,28.4,34,15.1,1009.3,3.8,48,9.9,7,Sunny
455,2,2025-10-12,29.3,32.5,33,14.4,1008.1,4.5,44,2.2,7,Foggy
456,2,2025-10-13,31.3,30.3,50,11.0,1003.7,10.1,73,0.6,8,Sunny
457,2,2025-10-14,30.2,30.8,62,16.4,1006.8,11.2,19,0,6,Partly Cloudy
458,2,2025-10-15,28.2,27.5,53,17.4,1010.9,7.7,62,5.8,5,Partly Cloudy
459,2,2025-10-16,30.3,31.0,42,5.2,1007.2,8.3,51,0,5,Partly Cloudy
460,2,2025-10-17,28.5,30.6,83,18.7,1010.1,1.1,36,0,7,Sunny
461,2,2025-10-18,30.8,29.4,55,5.1,1009.8,12.1,0,0,5,Partly Cloudy
462,2,2025-10-19,27.2,27.5,48,8.8,1008.8,9.4,35,0,8,Light Rain
463,2,2025-10-20,30.1,32.6,58,20.3,1008.1,6.0,73,0,4,Cloudy
464,2,2025-10-21,26.9,25.7,68,12.6,1005.5,10.1,21,8.7,2,Sunny
465,2,2025-10-22,29.8,31.3,71,12.6,1007.2,10.4,75,2.4,6,Sunny
466,2,2025-10-23,26.8,29.0,59,7.8,1015.1,6.6,28,1.4,7,Partly Cloudy
467,2,2025-10-24,27.2,26.1,41,11.3,1009.0,9.6,2,0.4,6,Cloudy
468,2,2025-10-25,28.9,30.7,51,14.3,1018.8,8.8,26,9.9,7,Partly Cloudy
469,2,2025-10-26,31.1,30.0,38,7.4,1007.9,10.8,40,0,3,Cloudy
470,2,2025-10-27,31.5,32.2,87,12.9,1012.4,9.7,30,0,7,Thunderstorm
471,2,2025-10-28,27.1,25.9,78,8.4,1018.5,5.6,83,1.3,7,Sunny
472,2,2025-10-29,27.5,28.7,56,13.7,1018.0,8.8,74,0.1,4,Light Rain
473,2,2025-10-30,26.6,28.0,43,10.7,1013.4,10.8,53,0,8,Sunny
474,2,2025-10-31,28.4,28.3,52,16.4,1003.9,9.3,41,6.3,3,Sunny
475,2,2025-11-01,25.4,28.8,56,14.5,1015.9,6.7,56,7.0,1,Sunny
476,2,2025-11-02,24.7,25.8,54,9.5,1016.2,10.3,64,0,7,Sunny
477,2,2025-11-03,28.4,29.4,53,5.5,1020.1,5.4,47,0,3,Sunny
478,2,2025-11-04,28.0,29.8,41,16.2,1014.1,12.3,37,0,4,Sunny
479,2,2025-11-05,24.3,27.7,56,9.6,1007.1,8.6,65,6.2,6,Partly Cloudy
480,2,2025-11-06,27.0,28.1,17,22.9,1025.9,10.4,43,12.7,3,Partly Cloudy
481,2,2025-11-07,26.3,29.5,55,15.0,1018.0,6.2,50,0,3,Partly Cloudy
482,2,2025-11-08,28.2,31.2,53,15.7,1009.0,9.2,33,4.6,8,Cloudy
483,2,2025-11-09,24.8,26.1,46,15.6,1008.8,6.8,34,0,2,Light Rain
484,2,2025-11-10,25.4,28.2,45,9.3,1011.2,9.2,51,0.6,5,Sunny
485,2,2025-11-11,25.6,27.8,70,11.4,1023.6,11.3,95,0,3,Partly Cloudy
486,2,2025-11-12,24.7,25.2,46,19.9,1013.5,7.4,60,0,3,Cloudy
487,2,2025-11-13,26.1,29.0,49,6.1,1000.3,10.4,100,5.7,3,Light Rain
488,2,2025-11-14,26.3,27.4,43,10.9,1009.6,8.4,69,0,9,Partly Cloudy
489,2,2025-11-15,25.6,27.2,62,14.0,1018.1,12.7,7,3.4,8,Foggy
490,2,2025-11-16,27.0,26.2,62,7.3,1014.4,10.4,75,0,4,Partly Cloudy
491,2,2025-11-17,24.8,26.8,67,7.1,1010.4,7.7,66,4.8,3,Partly Cloudy
492,2,2025-11-18,27.5,28.6,59,16.6,1009.2,5.9,74,7.1,4,Cloudy
493,2,2025-11-19,24.3,27.1,55,19.1,1006.5,10.0,48,0,4,Sunny
494,2,2025-11-20,24.5,26.1,40,11.9,1017.6,10.9,20,12.9,5,Sunny
495,2,2025-11-21,26.4,27.3,40,13.1,1007.4,7.9,12,0,2,Sunny
496,2,2025-11-22,24.2,26.0,35,21.5,1013.7,6.6,4,0,9,Sunny
497,2,2025-11-23,25.6,25.0,35,5.9,1008.1,5.9,49,0,2,Foggy
498,2,2025-11-24,24.0,24.0,50,8.7,1015.3,11.4,56,0,4,Sunny
499,2,2025-11-25,27.0,26.9,27,11.0,1008.2,5.8,76,6.7,1,Partly Cloudy
500,2,2025-11-26,26.9,30.1,15,16.1,1010.6,7.3,31,0,4,Partly Cloudy
501,2,2025-11-27,24.1,25.4,24,11.1,1007.2,9.1,15,0,5,Sunny
502,2,2025-11-28,26.6,25.7,45,17.2,1002.2,11.6,45,0,7,Cloudy
503,2,2025-11-29,23.6,23.1,40,20.7,1008.5,11.8,44,1.1,4,Light Rain
504,2,2025-11-30,26.6,25.2,32,14.0,1015.8,7.0,77,9.8,3,Cloudy
505,2,2025-12-01,22.9,24.5,59,8.1,1005.6,12.8,10,5.6,6,Light Rain
506,2,2025-12-02,22.1,23.3,34,14.0,1019.8,10.6,0,0,9,Sunny
507,2,2025-12-03,20.7,24.1,25,5.1,1005.6,7.9,4,0,5,Partly Cloudy
508,2,2025-12-04,20.7,21.3,22,8.3,1011.1,3.1,63,1.6,7,Sunny
509,2,2025-12-05,24.4,26.8,59,9.2,1017.8,9.4,29,0.5,8,Cloudy
510,2,2025-12-06,24.4,23.6,34,18.4,1003.0,12.5,31,7.0,7,Partly Cloudy
511,2,2025-12-07,24.1,25.2,80,12.3,1007.9,5.9,69,4.0,7,Cloudy
512,2,2025-12-08,22.1,23.5,50,8.0,1022.7,8.3,60,0,7,Partly Cloudy
513,2,2025-12-09,21.1,20.3,45,12.9,1005.8,6.9,51,5.9,5,Light Rain
514,2,2025-12-10,21.9,21.6,53,18.2,1014.6,7.6,68,5.1,7,Light Rain
515,2,2025-12-11,21.0,19.8,37,13.4,1004.4,7.1,65,0,4,Heavy Rain
516,2,2025-12-12,24.1,26.0,36,2,1007.6,9.1,17,7.9,8,Foggy
517,2,2025-12-13,22.8,23.6,36,4.8,1006.7,9.4,53,12.3,2,Partly Cloudy
518,2,2025-12-14,24.0,25.8,23,14.5,999.0,8.4,47,0,5,Partly Cloudy
519,2,2025-12-15,21.4,23.7,39,10.4,1019.8,11.8,51,0,3,Cloudy
520,2,2025-12-16,22.5,23.1,24,7.4,1005.8,11.4,41,0,8,Cloudy
521,2,2025-12-17,24.4,25.1,49,5.9,1011.8,12.7,96,7.0,3,Cloudy
522,2,2025-12-18,22.8,24.1,37,13.4,1007.6,9.9,42,9.0,7,Light Rain
523,2,2025-12-19,22.4,23.4,42,10.2,1016.1,4.2,74,0,6,Sunny
524,2,2025-12-20,23.2,23.6,45,9.1,1009.1,8.1,25,0,3,Partly Cloudy
525,2,2025-12-21,25.2,25.9,59,11.5,1011.6,9.2,70,0,6,Partly Cloudy
526,2,2025-12-22,23.2,22.0,54,9.3,1000.3,5.9,83,3.4,4,Light Rain
527,2,2025-12-23,22.5,22.6,34,15.3,1002.5,8.0,29,1.1,2,Heavy Rain
528,2,2025-12-24,21.3,24.8,68,10.7,1008.2,9.4,47,0,3,Partly Cloudy
529,2,2025-12-25,25.5,24.4,35,8.0,1000.8,10.2,24,0,6,Cloudy
530,2,2025-12-26,22.8,23.1,61,14.7,1018.5,4.7,22,1.1,7,Partly Cloudy
531,2,2025-12-27,23.2,23.5,64,11.1,1010.2,7.8,7,1.6,7,Clear
532,2,2025-12-28,25.4,27.8,64,10.0,1011.5,9.8,38,0,6,Clear
533,2,2025-12-29,20.9,22.6,49,7.9,1016.2,9.7,50,0,3,Light Rain
534,2,2025-12-30,22.6,25.9,44,13.2,1006.3,14.5,57,0.5,2,Cloudy
535,2,2025-12-31,20.8,21.7,47,13.4,1021.9,8.7,30,0,7,Thunderstorm
536,2,2026-01-01,20.9,20.1,54,10.1,1022.6,10.2,46,4.2,7,Sunny
537,2,2026-01-02,21.7,24.2,43,19.7,1000.3,9.4,60,0,6,Foggy
538,2,2026-01-03,20.3,21.3,49,20.6,1010.6,9.2,72,0,4,Light Rain
539,2,2026-01-04,21.2,22.9,45,9.5,1014.0,11.2,32,9.9,5,Partly Cloudy
540,2,2026-01-05,23.0,23.9,27,18.2,1020.6,14.7,49,0,6,Clear
541,2,2026-01-06,22.9,21.6,64,8.5,1017.1,8.3,88,0,4,Sunny
542,2,2026-01-07,22.8,23.3,55,13.2,1001.1,8.7,12,2.3,7,Light Rain
543,2,2026-01-08,20.4,21.6,32,3.6,1013.7,9.1,67,4.5,5,Sunny
544,2,2026-01-09,19.6,18.6,57,18.8,1007.7,12.1,0,0,3,Sunny
545,2,2026-01-10,23.8,22.9,27,3.1,996.6,6.4,76,0,5,Foggy
546,2,2026-01-11,22.7,25.8,62,11.1,1017.2,12.5,21,0,6,Sunny
547,2,2026-01-12,23.4,23.8,42,13.5,1015.5,8.5,18,3.0,7,Sunny
548,2,2026-01-13,22.0,21.2,36,12.4,1006.8,5.6,2,0,4,Sunny
549,2,2026-01-14,22.4,22.2,15,15.6,1016.1,11.9,79,0,5,Foggy
550,2,2026-01-15,22.4,23.5,68,17.4,1008.4,4.6,64,2.5,2,Cloudy
551,2,2026-01-16,19.5,22.8,52,6.8,998.2,6.6,21,7.5,3,Clear
552,2,2026-01-17,20.0,21.2,57,14.0,1010.4,4.9,56,0,4,Sunny
553,2,2026-01-18,21.4,20.9,34,2,1007.1,7.3,75,4.8,5,Sunny
554,2,2026-01-19,23.1,24.6,37,10.2,1011.1,6.9,40,0,4,Partly Cloudy
555,2,2026-01-20,24.5,23.2,70,15.0,1013.9,9.3,58,0,2,Thunderstorm
556,2,2026-01-21,20.2,21.6,51,13.2,1010.3,11.3,73,0,6,Sunny
557,2,2026-01-22,23.0,22.2,47,13.4,1007.2,13.2,30,1.5,2,Sunny
558,2,2026-01-23,22.0,24.5,30,13.7,1021.7,4.9,65,9.5,5,Partly Cloudy
559,2,2026-01-24,24.4,25.8,64,19.2,1013.7,4.9,26,0,6,Partly Cloudy
560,2,2026-01-25,23.0,24.3,51,2,1016.1,10.1,48,5.2,3,Light Rain
561,2,2026-01-26,19.6,20.5,54,12.1,1018.4,10.9,65,0,6,Light Rain
562,2,2026-01-27,20.5,22.2,21,6.9,1010.1,12.2,32,4.2,5,Partly Cloudy
563,2,2026-01-28,24.3,25.9,48,7.5,1015.4,9.1,68,5.5,7,Light Rain
564,2,2026-01-29,22.2,21.8,53,12.9,1002.3,8.7,61,3.1,2,Clear
565,2,2026-01-30,21.9,21.3,43,10.7,1008.0,7.4,24,2.7,6,Sunny
566,2,2026-01-31,23.2,26.3,21,15.9,1020.4,7.8,46,8.1,3,Cloudy
567,2,2026-02-01,24.1,23.6,39,8.0,1012.0,6.8,78,6.2,6,Sunny
568,2,2026-02-02,24.9,25.8,34,14.2,1008.9,11.5,33,0,6,Light Rain
569,2,2026-02-03,25.7,29.1,47,14.5,1010.3,8.2,77,9.4,4,Partly Cloudy
570,2,2026-02-04,26.9,28.4,47,13.8,1002.7,7.8,35,12.1,4,Sunny
571,2,2026-02-05,26.8,27.7,65,11.8,1013.5,7.3,40,0,5,Cloudy
572,2,2026-02-06,27.0,28.5,58,15.9,1017.3,16.0,47,7.1,6,Light Rain
573,2,2026-02-07,22.7,23.9,18,13.2,1013.9,6.5,47,8.2,8,Foggy
574,2,2026-02-08,23.2,23.2,47,10.7,1008.9,6.9,48,0,1,Light Rain
575,2,2026-02-09,22.6,23.4,49,2,1002.2,11.5,26,5.4,2,Sunny
576,2,2026-02-10,27.0,27.2,23,17.2,1012.3,8.3,100,0,4,Light Rain
577,2,2026-02-11,22.9,25.8,45,10.3,1019.5,7.7,54,0,3,Partly Cloudy
578,2,2026-02-12,23.4,24.7,61,19.2,1014.9,11.0,100,0.7,6,Partly Cloudy
579,2,2026-02-13,27.2,28.6,55,11.1,1010.9,7.2,33,4.3,4,Sunny
580,2,2026-02-14,24.2,25.1,34,9.5,1010.5,8.1,9,0,5,Cloudy
581,2,2026-02-15,26.5,29.7,58,2,1022.6,11.1,35,1.1,6,Clear
582,2,2026-02-16,23.0,22.9,38,10.1,1004.4,11.1,24,0,4,Clear
