AQIID,CityID,Date,AQI,AQICategory,PM2_5,PM10,CO_mg_m3,NO2_ug_m3,SO2_ug_m3,O3_ug_m3
332,1,2026-06-11,156,Poor,84.9,123.0,1.66,33.3,8.3,8.9
333,1,2026-06-12,150,Poor,60.7,103.2,0.97,37.4,9.9,43.7
334,1,2026-06-13,168,Poor,94.9,151.6,1.02,32.4,9.9,55.2
335,1,2026-06-14,194,Poor,101.0,175.2,1.27,39.3,20.4,12.7
336,1,2026-06-15,169,Poor,72.5,124.0,0.32,25.4,7.3,22.5
337,1,2026-06-16,93,Moderate,41.0,66.7,1.05,41.7,15.9,36.0
338,1,2026-06-17,122,Poor,58.0,82.4,0.75,41.4,14.0,29.2
339,1,2026-06-18,140,Poor,59.4,94.5,1.79,27.2,9.3,40.3
340,1,2026-06-19,186,Poor,94.3,162.7,0.33,24.5,8.8,33.3
341,1,2026-06-20,171,Poor,101.5,156.3,1.41,33.2,10.0,22.3
342,1,2026-06-21,214,Unhealthy,99.1,177.2,1.42,33.5,18.1,24.3
343,1,2026-06-22,167,Poor,84.9,129.7,1.17,42.8,14.6,22.7
344,1,2026-06-23,101,Poor,59.2,85.4,0.62,39.9,6.9,29.4
345,1,2026-06-24,173,Poor,95.5,138.6,2.18,42.0,12.1,31.4
346,1,2026-06-25,137,Poor,60.9,97.9,0.9,28.5,9.4,19.6
347,1,2026-06-26,164,Poor,85.6,144.3,0.75,36.2,12.7,45.3
348,1,2026-06-27,162,Poor,72.7,126.1,1.9,21.2,8.2,31.7
349,1,2026-06-28,200,Poor,86.1,122.0,1.22,40.6,15.7,26.6
350,1,2026-06-29,112,Poor,66.1,97.9,0.72,34.8,17.7,25.9
351,1,2026-06-30,94,Moderate,52.2,93.5,0.96,39.7,14.6,35.9
352,1,2026-07-01,124,Poor,50.3,82.7,1.6,34.4,10.4,39.3
353,1,2026-07-02,133,Poor,55.8,93.6,0.77,30.5,13.4,14.5
354,1,2026-07-03,140,Poor,80.5,133.8,1.72,21.7,7.0,35.0
355,1,2026-07-04,182,Poor,96.4,137.6,1.08,9.2,17.6,26.7
356,1,2026-07-05,164,Poor,91.0,160.1,1.39,23.7,13.5,26.0
357,1,2026-07-06,194,Poor,79.4,134.2,0.85,38.8,14.6,23.4
358,1,2026-07-07,130,Poor,65.1,91.7,0.95,33.7,9.4,29.7
359,1,2026-07-08,149,Poor,77.8,133.4,0.96,48.0,11.8,28.6
360,1,2026-07-09,170,Poor,70.1,104.1,1.07,34.6,2.7,22.4
361,1,2026-07-10,180,Poor,104.7,187.9,0.9,31.6,11.5,38.3
362,1,2026-07-11,84,Moderate,48.7,78.6,1.25,46.6,13.8,16.1
363,1,2026-07-12,194,Poor,106.2,154.4,0.88,40.1,12.8,57.9
364,1,2026-07-13,209,Unhealthy,112.3,176.2,0.53,44.1,10.7,36.4
365,1,2026-07-14,114,Poor,56.5,94.6,0.46,35.5,13.1,15.3
366,2,2025-07-15,110,Poor,62.5,92.8,0.21,30.9,9.2,21.0
367,2,2025-07-16,133,Poor,56.0,87.8,0.96,45.5,7.7,19.8
368,2,2025-07-17,111,Poor,64.3,98.6,1.54,31.1,14.2,26.6
369,2,2025-07-18,85,Moderate,46.1,69.8,0.78,50.9,23.5,36.0
370,2,2025-07-19,66,Moderate,31.5,45.8,0.56,37.0,15.7,26.4
371,2,2025-07-20,116,Poor,69.0,101.0,1.28,38.3,21.0,16.1
372,2,2025-07-21,166,Poor,82.3,129.5,1.44,37.1,22.9,29.9
373,2,2025-07-22,55,Moderate,26.4,46.4,1.02,35.9,7.5,18.3
374,2,2025-07-23,121,Poor,57.7,83.5,0.75,25.9,7.0,11.6
375,2,2025-07-24,100,Moderate,58.1,96.8,1.27,32.1,15.7,18.3
376,2,2025-07-25,96,Moderate,47.1,77.4,0.98,33.2,9.4,29.2
377,2,2025-07-26,102,Poor,46.3,72.8,0.66,45.3,12.6,28.7
378,2,2025-07-27,94,Moderate,47.3,74.5,1.36,31.0,6.8,34.8
379,2,2025-07-28,115,Poor,49.1,72.7,1.39,15.5,10.1,22.6
380,2,2025-07-29,107,Poor,50.5,88.5,0.68,41.6,6.3,34.1
381,2,2025-07-30,188,Poor,77.5,119.7,0.39,28.4,14.8,15.9
382,2,2025-07-31,95,Moderate,43.9,70.1,1.66,26.6,15.3,16.6
383,2,2025-08-01,76,Moderate,39.9,55.9,1.34,31.8,13.0,44.4
384,2,2025-08-02,140,Poor,67.6,102.4,0.52,49.3,7.4,22.5
385,2,2025-08-03,97,Moderate,49.8,86.8,1.78,51.2,12.3,19.5
386,2,2025-08-04,124,Poor,66.1,115.6,0.75,61.8,15.5,25.0
387,2,2025-08-05,147,Poor,74.1,111.7,1.25,20.8,16.3,39.0
388,2,2025-08-06,69,Moderate,39.5,65.6,1.51,53.5,15.7,23.4
389,2,2025-08-07,118,Poor,62.9,101.9,0.91,9.7,11.6,20.8
390,2,2025-08-08,50,Good,20.6,35.2,1.16,40.5,16.8,27.5
391,2,2025-08-09,115,Poor,66.4,94.2,0.7,19.1,14.3,23.6
392,2,2025-08-10,78,Moderate,45.4,79.3,1.17,30.1,10.1,21.3
393,2,2025-08-11,89,Moderate,52.5,82.1,0.81,49.9,24.4,49.8
394,2,2025-08-12,107,Poor,48.3,73.6,0.8,30.3,9.8,20.0
395,2,2025-08-13,156,Poor,90.9,129.5,0.8,31.7,15.0,16.4
396,2,2025-08-14,110,Poor,62.7,89.8,1.17,34.9,4.2,27.2
397,2,2025-08-15,126,Poor,71.5,125.9,0.92,16.7,9.6,20.5
398,2,2025-08-16,149,Poor,86.4,138.0,0.72,60.4,13.5,35.2
399,2,2025-08-17,139,Poor,64.6,115.3,1.26,54.1,10.2,31.2
400,2,2025-08-18,92,Moderate,41.0,70.6,1.84,50.9,11.5,35.2
401,2,2025-08-19,132,Poor,78.3,113.8,0.94,47.9,10.6,25.4
402,2,2025-08-20,159,Poor,72.7,108.4,1.05,28.4,10.6,19.2
403,2,2025-08-21,74,Moderate,43.2,69.1,1.21,28.9,8.8,25.8
404,2,2025-08-22,82,Moderate,46.9,74.5,0.8,37.6,8.7,20.4
405,2,2025-08-23,103,Poor,44.3,77.4,1.65,34.0,6.0,23.6
406,2,2025-08-24,85,Moderate,43.6,61.2,0.29,42.8,10.9,24.7
407,2,2025-08-25,155,Poor,79.3,120.3,1.2,41.6,17.3,21.4
408,2,2025-08-26,97,Moderate,46.2,69.5,1.44,44.8,6.7,33.5
409,2,2025-08-27,148,Poor,82.1,146.7,0.99,40.1,9.7,24.2
410,2,2025-08-28,109,Poor,51.1,79.0,0.62,28.9,5.7,42.8
411,2,2025-08-29,83,Moderate,37.6,67.5,1.04,43.7,9.1,32.2
412,2,2025-08-30,123,Poor,68.2,103.3,1.38,30.3,10.8,17.0
413,2,2025-08-31,169,Poor,81.6,135.5,1.22,52.6,15.5,16.5
414,2,2025-09-01,84,Moderate,38.5,58.9,0.47,41.2,9.8,21.4
415,2,2025-09-02,107,Poor,52.9,95.2,1.17,34.2,9.5,24.1
416,2,2025-09-03,108,Poor,45.4,64.9,0.65,45.6,18.1,36.2
417,2,2025-09-04,134,Poor,74.2,132.8,1.25,26.6,11.9,2
418,2,2025-09-05,131,Poor,53.8,76.6,1.37,24.8,3.3,11.2
419,2,2025-09-06,101,Poor,59.2,92.0,0.54,37.7,17.3,31.3
420,2,2025-09-07,134,Poor,71.2,121.4,1.31,34.5,10.5,33.0
421,2,2025-09-08,150,Poor,75.8,113.9,0.98,21.3,12.3,15.2
422,2,2025-09-09,67,Moderate,38.2,57.2,0.72,26.2,7.5,28.3
423,2,2025-09-10,94,Moderate,49.3,81.3,0.55,39.1,9.2,23.6
424,2,2025-09-11,103,Poor,51.9,80.2,1.01,58.9,14.2,16.2
425,2,2025-09-12,117,Poor,55.3,98.9,1.57,40.3,10.2,37.2
426,2,2025-09-13,165,Poor,90.5,127.3,0.32,48.0,17.4,36.3
427,2,2025-09-14,91,Moderate,53.3,84.1,0.99,42.1,3.0,53.1
428,2,2025-09-15,107,Poor,50.5,77.4,1.27,65.2,18.5,34.2
429,2,2025-09-16,56,Moderate,23.2,38.7,0.79,21.0,4.9,23.3
430,2,2025-09-17,140,Poor,57.8,100.2,1.1,11.2,6.9,37.7
431,2,2025-09-18,149,Poor,83.5,143.1,1.66,42.0,17.4,23.1
432,2,2025-09-19,155,Poor,79.5,139.5,1.36,18.9,12.3,7.5
433,2,2025-09-20,113,Poor,47.9,69.5,1.11,28.4,17.3,16.2
434,2,2025-09-21,52,Moderate,29.0,42.8,1.08,34.4,20.5,15.8
435,2,2025-09-22,127,Poor,66.0,96.9,0.76,19.0,9.5,40.6
436,2,2025-09-23,81,Moderate,43.9,77.7,0.5,35.2,14.3,11.4
437,2,2025-09-24,143,Poor,76.5,121.7,1.89,36.6,13.9,32.4
438,2,2025-09-25,96,Moderate,43.4,74.5,0.89,33.4,9.0,19.0
439,2,2025-09-26,88,Moderate,36.9,64.4,1.19,29.6,18.9,26.1
440,2,2025-09-27,171,Poor,72.3,121.7,0.87,41.7,18.4,25.5
441,2,2025-09-28,168,Poor,80.1,132.4,0.98,27.6,6.5,41.1
442,2,2025-09-29,112,Poor,65.7,113.8,1.15,22.0,7.1,11.4
443,2,2025-09-30,34,Good,18.1,28.3,1.38,26.5,18.3,42.0
444,2,2025-10-01,129,Poor,74.7,109.2,1.84,48.9,15.0,5.2
445,2,2025-10-02,146,Poor,71.6,128.8,1.36,19.4,13.0,25.2
446,2,2025-10-03,175,Poor,83.1,130.6,1.57,26.2,14.8,12.8
447,2,2025-10-04,86,Moderate,51.1,86.3,0.44,44.0,13.3,27.9
448,2,2025-10-05,112,Poor,46.6,83.6,0.8,42.3,4.6,32.4
449,2,2025-10-06,75,Moderate,39.6,67.6,1.2,45.2,9.9,21.7
450,2,2025-10-07,116,Poor,49.6,82.2,0.76,36.3,12.4,19.0
451,2,2025-10-08,82,Moderate,33.1,56.3,1.24,33.7,8.3,44.5
452,2,2025-10-09,131,Poor,75.7,118.9,1.04,29.3,9.9,14.4
453,2,2025-10-10,154,Poor,87.4,155.6,0.52,23.2,20.4,33.6
454,2,2025-10-11,95,Moderate,53.9,75.7,1.33,58.5,10.2,40.0
455,2,2025-10-12,151,Poor,76.4,126.4,1.1,38.4,9.5,34.9
456,2,2025-10-13,188,Poor,105.4,163.5,1.02,38.3,19.3,40.4
457,2,2025-10-14,94,Moderate,49.0,72.9,1.18,42.6,7.5,26.3
458,2,2025-10-15,121,Poor,51.3,81.3,1.41,20.5,9.7,18.2
459,2,2025-10-16,89,Moderate,46.2,82.8,1.21,32.4,12.7,37.0
460,2,2025-10-17,95,Moderate,38.9,61.6,0.54,20.0,13.9,23.7
461,2,2025-10-18,137,Poor,55.3,92.2,0.74,20.5,12.4,25.4
462,2,2025-10-19,73,Moderate,37.4,60.0,0.79,34.7,13.0,37.1
463,2,2025-10-20,75,Moderate,35.9,60.1,1.38,48.1,11.9,27.7
464,2,2025-10-21,151,Poor,88.8,132.6,1.77,14.3,7.1,23.4
465,2,2025-10-22,132,Poor,74.3,121.6,0.92,31.4,14.0,47.5
466,2,2025-10-23,108,Poor,60.5,89.9,0.88,37.0,11.0,24.9
467,2,2025-10-24,92,Moderate,50.3,89.9,1.48,32.5,18.1,33.3
468,2,2025-10-25,98,Moderate,45.0,78.0,0.9,50.3,16.3,12.4
469,2,2025-10-26,129,Poor,63.2,99.1,0.57,27.9,17.8,25.1
470,2,2025-10-27,91,Moderate,51.1,76.0,1.79,51.1,8.9,32.0
471,2,2025-10-28,125,Poor,55.6,97.5,1.08,37.1,10.4,40.7
472,2,2025-10-29,145,Poor,78.6,122.0,1.02,33.7,11.1,38.6
473,2,2025-10-30,146,Poor,67.3,110.3,1.23,45.3,13.7,29.2
474,2,2025-10-31,98,Moderate,41.1,70.0,0.45,17.5,5.6,28.4
475,2,2025-11-01,228,Unhealthy,119.7,171.1,1.54,42.0,11.6,31.0
476,2,2025-11-02,128,Poor,52.6,86.8,1.33,24.5,8.9,15.1
477,2,2025-11-03,190,Poor,109.9,190.5,0.67,33.2,13.9,36.4
478,2,2025-11-04,148,Poor,80.6,115.9,0.66,36.9,16.0,39.2
479,2,2025-11-05,171,Poor,98.8,156.8,1.12,32.2,11.6,27.0
480,2,2025-11-06,112,Poor,52.5,76.7,1.16,35.0,7.9,20.0
481,2,2025-11-07,159,Poor,85.9,144.4,0.58,54.2,28.1,31.4
482,2,2025-11-08,173,Poor,72.1,102.8,1.28,11.6,15.9,33.1
483,2,2025-11-09,135,Poor,74.9,125.4,0.95,21.9,7.5,20.3
484,2,2025-11-10,175,Poor,103.6,170.3,0.45,22.7,19.6,10.5
485,2,2025-11-11,184,Poor,95.6,135.3,1.44,58.8,12.6,30.7
486,2,2025-11-12,146,Poor,66.1,109.0,1.25,40.0,17.0,22.4
487,2,2025-11-13,171,Poor,79.6,121.2,0.97,29.6,7.3,34.5
488,2,2025-11-14,213,Unhealthy,116.9,198.3,1.05,53.4,11.7,45.6
489,2,2025-11-15,206,Unhealthy,82.6,119.6,1.36,28.5,8.4,21.3
490,2,2025-11-16,186,Poor,78.1,139.5,1.23,30.9,5.9,16.2
491,2,2025-11-17,148,Poor,88.1,128.9,1.39,47.4,9.8,44.8
492,2,2025-11-18,175,Poor,91.3,136.7,0.27,40.9,13.1,22.8
493,2,2025-11-19,195,Poor,88.9,133.4,1.07,47.1,18.5,11.8
494,2,2025-11-20,144,Poor,71.5,116.6,0.23,46.8,12.3,29.0
495,2,2025-11-21,178,Poor,71.9,112.7,1.37,34.0,19.6,30.1
496,2,2025-11-22,115,Poor,47.0,82.6,1.15,27.8,13.1,26.2
497,2,2025-11-23,197,Poor,99.3,146.5,0.71,33.6,6.0,27.9
498,2,2025-11-24,124,Poor,71.1,120.8,1.52,36.8,12.1,13.9
499,2,2025-11-25,143,Poor,70.4,104.7,1.46,39.2,12.2,24.8
500,2,2025-11-26,185,Poor,99.0,155.2,1.13,6.8,5.2,5.0
501,2,2025-11-27,204,Unhealthy,82.4,118.1,1.08,37.1,14.6,43.5
502,2,2025-11-28,149,Poor,89.0,132.3,1.04,40.1,15.4,23.4
503,2,2025-11-29,207,Unhealthy,96.8,150.2,0.94,30.4,6.3,24.9
504,2,2025-11-30,148,Poor,73.6,110.0,0.6,40.9,11.4,27.7
505,2,2025-12-01,232,Unhealthy,137.9,211.4,1.24,20.1,11.8,13.8
506,2,2025-12-02,141,Poor,58.5,86.0,1.51,52.0,13.2,42.5
507,2,2025-12-03,122,Poor,56.9,95.3,0.64,29.8,14.5,17.2
508,2,2025-12-04,121,Poor,57.8,99.6,0.98,41.1,9.7,36.7
509,2,2025-12-05,189,Poor,96.1,168.2,1.01,37.7,15.9,21.6
510,2,2025-12-06,185,Poor,83.9,150.4,0.58,25.4,9.4,32.5
511,2,2025-12-07,183,Poor,98.0,174.2,1.16,53.6,14.2,11.8
512,2,2025-12-08,143,Poor,63.0,103.3,1.04,37.8,4.7,40.9
513,2,2025-12-09,187,Poor,97.9,139.8,1.71,44.7,17.2,37.7
514,2,2025-12-10,170,Poor,78.4,115.6,0.48,34.2,12.7,23.5
515,2,2025-12-11,204,Unhealthy,89.4,125.6,1.25,27.3,15.1,44.1
516,2,2025-12-12,153,Poor,89.1,136.0,1.62,38.4,10.5,25.4
517,2,2025-12-13,175,Poor,88.5,145.7,1.34,24.9,3.7,17.4
518,2,2025-12-14,95,Moderate,54.9,93.5,0.71,33.6,13.8,28.7
519,2,2025-12-15,172,Poor,72.2,118.3,1.08,48.9,23.2,27.3
520,2,2025-12-16,162,Poor,90.1,141.1,1.67,38.2,19.3,26.3
521,2,2025-12-17,156,Poor,70.9,122.0,1.78,14.2,12.7,31.3
522,2,2025-12-18,152,Poor,86.9,146.5,0.63,35.5,3.4,38.0
523,2,2025-12-19,175,Poor,103.0,173.7,0.82,59.1,17.2,36.0
524,2,2025-12-20,180,Poor,90.4,137.3,1.14,55.6,18.5,26.6
525,2,2025-12-21,82,Moderate,39.0,65.8,1.17,34.6,14.5,40.2
526,2,2025-12-22,211,Unhealthy,85.8,147.9,1.36,23.9,5.4,31.1
527,2,2025-12-23,158,Poor,70.4,102.0,0.5,46.0,11.0,24.9
528,2,2025-12-24,142,Poor,57.0,81.1,1.03,29.7,17.5,33.4
529,2,2025-12-25,115,Poor,53.1,89.3,1.32,44.5,7.7,23.0
530,2,2025-12-26,210,Unhealthy,87.9,125.9,0.8,55.0,15.5,29.1
531,2,2025-12-27,181,Poor,84.9,148.3,0.94,41.0,16.4,15.8
532,2,2025-12-28,155,Poor,62.3,95.8,1.2,37.0,21.2,24.9
533,2,2025-12-29,120,Poor,52.3,80.0,1.25,38.7,21.9,31.2
534,2,2025-12-30,190,Poor,100.8,144.2,0.58,9.5,16.3,45.5
535,2,2025-12-31,144,Poor,82.0,142.1,0.68,33.2,13.8,35.0
536,2,2026-01-01,156,Poor,81.6,116.9,0.89,13.8,17.5,30.5
537,2,2026-01-02,195,Poor,79.4,134.8,1.46,22.8,17.8,16.6
538,2,2026-01-03,151,Poor,73.5,127.7,1.27,52.5,14.7,23.2
539,2,2026-01-04,202,Unhealthy,85.3,133.1,1.01,37.4,14.5,30.7
540,2,2026-01-05,168,Poor,95.5,155.7,0.95,39.2,12.4,48.5
541,2,2026-01-06,161,Poor,87.9,134.9,1.22,39.7,19.1,37.9
542,2,2026-01-07,176,Poor,77.5,135.3,1.8,25.9,13.3,23.0
543,2,2026-01-08,209,Unhealthy,87.5,152.0,1.03,26.1,18.0,20.1
544,2,2026-01-09,185,Poor,82.8,117.6,1.18,26.8,24.4,24.9
545,2,2026-01-10,152,Poor,67.5,97.2,1.35,28.9,17.4,27.3
546,2,2026-01-11,162,Poor,82.7,119.2,1.35,44.1,10.6,31.4
547,2,2026-01-12,154,Poor,81.6,123.0,1.55,14.8,21.8,29.4
548,2,2026-01-13,145,Poor,65.4,108.1,1.9,32.8,6.9,40.2
549,2,2026-01-14,157,Poor,75.0,127.3,0.2,32.4,10.6,11.0
550,2,2026-01-15,169,Poor,98.5,138.7,1.11,35.8,8.7,34.5
551,2,2026-01-16,134,Poor,69.8,109.1,0.8,51.0,12.7,38.2
552,2,2026-01-17,122,Poor,49.6,88.7,1.93,58.5,9.4,25.2
553,2,2026-01-18,185,Poor,97.5,167.8,0.69,34.0,14.2,23.4
554,2,2026-01-19,183,Poor,78.5,129.9,0.2,32.2,20.1,27.1
555,2,2026-01-20,155,Poor,78.7,133.6,0.77,20.2,4.9,16.7
556,2,2026-01-21,123,Poor,53.3,77.7,1.87,35.5,25.1,18.7
557,2,2026-01-22,178,Poor,79.3,135.9,1.15,29.8,15.5,22.0
558,2,2026-01-23,190,Poor,85.6,146.7,0.99,16.4,11.9,23.1
559,2,2026-01-24,238,Unhealthy,139.8,214.6,0.58,44.3,13.7,19.8
560,2,2026-01-25,154,Poor,91.1,162.6,1.64,40.2,23.2,11.2
561,2,2026-01-26,164,Poor,81.0,145.0,0.74,11.1,17.1,35.2
562,2,2026-01-27,199,Poor,85.1,127.8,0.95,37.8,18.6,24.1
563,2,2026-01-28,94,Moderate,42.5,60.5,0.72,25.7,11.5,20.4
564,2,2026-01-29,182,Poor,74.3,128.9,0.72,41.3,13.3,30.3
565,2,2026-01-30,151,Poor,71.4,109.5,1.21,41.8,10.2,24.5
566,2,2026-01-31,151,Poor,82.8,130.8,1.2,42.1,18.4,30.3
567,2,2026-02-01,106,Poor,50.2,83.9,1.24,42.4,14.1,41.7
568,2,2026-02-02,103,Poor,48.4,78.4,0.62,29.9,5.5,32.6
569,2,2026-02-03,126,Poor,69.1,113.8,1.85,37.3,11.3,42.7
570,2,2026-02-04,80,Moderate,47.2,69.2,0.6,26.1,17.3,26.4
571,2,2026-02-05,160,Poor,89.0,158.2,1.56,32.9,15.9,7.9
572,2,2026-02-06,155,Poor,76.9,115.6,0.75,31.2,17.2,46.7
573,2,2026-02-07,36,Good,14.8,24.7,0.79,9.0,1,35.1
574,2,2026-02-08,101,Poor,60.3,107.7,0.9,31.6,11.1,28.3
575,2,2026-02-09,46,Good,23.1,33.4,0.7,41.8,15.6,18.4
576,2,2026-02-10,167,Poor,75.2,121.2,1.32,26.8,11.6,29.3
577,2,2026-02-11,141,Poor,80.9,130.8,1.94,15.9,17.1,40.5
578,2,2026-02-12,150,Poor,63.7,110.6,1.23,20.8,12.6,21.7
579,2,2026-02-13,149,Poor,82.6,144.8,0.53,41.4,8.3,38.6
580,2,2026-02-14,114,Poor,50.6,71.1,0.96,27.5,18.1,32.2
581,2,2026-02-15,103,Poor,56.4,93.3,1.09,23.1,13.1,37.6
582,2,2026-02-16,152,Poor,62.8,109.7,1.15,36.6,17.8,28.9
583,2,2026-02-17,141,Poor,73.4,131.5,1.36,27.9,22.6,19.8
584,2,2026-02-18,187,Poor,85.2,148.2,0.2,15.6,15.2,33.7
585,2,2026-02-19,47,Good,23.2,37.6,1.06,33.0,14.3,22.9
586,2,2026-02-20,64,Moderate,35.1,54.4,0.55,35.5,7.5,21.5
587,2,2026-02-21,128,Poor,70.1,104.5,1.43,33.2,8.6,51.7
588,2,2026-02-22,91,Moderate,45.3,64.2,0.85,19.8,18.5,35.0
589,2,2026-02-23,145,Poor,80.2,134.2,1.2,61.9,10.3,26.5
590,2,2026-02-24,163,Poor,75.2,105.9,0.64,39.6,13.8,23.5
591,2,2026-02-25,73,Moderate,34.8,58.4,0.88,49.6,15.6,6.9
592,2,2026-02-26,144,Poor,80.9,133.6,0.71,28.3,19.5,28.7
593,2,2026-02-27,120,Poor,66.0,104.1,1.37,33.9,8.6,28.0
594,2,2026-02-28,121,Poor,53.7,76.8,1.36,34.8,16.1,32.2
595,2,2026-03-01,84,Moderate,47.1,80.1,0.54,38.9,14.0,56.5
596,2,2026-03-02,191,Poor,94.0,166.4,1.31,46.4,11.8,40.4
597,2,2026-03-03,154,Poor,84.2,128.4,0.66,29.1,24.7,44.2
598,2,2026-03-04,84,Moderate,40.6,61.8,2.09,14.1,14.1,29.8
599,2,2026-03-05,76,Moderate,39.4,61.5,1.4,37.0,19.1,40.5
600,2,2026-03-06,115,Poor,60.9,106.9,1.04,50.0,16.0,30.4
601,2,2026-03-07,90,Moderate,49.2,86.4,0.71,13.6,18.1,40.3
602,2,2026-03-08,113,Poor,46.3,77.4,1.9,26.2,5.0,27.3
603,2,2026-03-09,110,Poor,50.2,89.3,0.5,37.7,9.0,22.0
604,2,2026-03-10,106,Poor,43.8,64.9,1.06,32.0,17.8,23.3
605,2,2026-03-11,123,Poor,69.7,99.8,1.81,18.1,9.0,21.5
606,2,2026-03-12,108,Poor,62.9,107.3,0.87,30.7,12.0,26.8
607,2,2026-03-13,83,Moderate,33.3,58.6,1.59,15.6,10.7,27.2
608,2,2026-03-14,127,Poor,52.9,80.1,0.65,43.3,11.5,21.4
609,2,2026-03-15,97,Moderate,54.5,80.7,0.72,37.0,20.0,15.6
610,2,2026-03-16,51,Moderate,22.0,35.1,0.93,20.5,7.6,24.6
611,2,2026-03-17,151,Poor,66.0,110.6,0.75,31.9,11.7,31.0
612,2,2026-03-18,131,Poor,65.2,101.9,0.93,27.7,7.9,48.5
613,2,2026-03-19,68,Moderate,32.7,47.8,1.18,18.8,12.3,33.9
614,2,2026-03-20,112,Poor,65.3,109.3,0.95,34.1,11.3,30.1
615,2,2026-03-21,79,Moderate,40.1,58.9,0.88,26.1,11.7,22.5
616,2,2026-03-22,94,Moderate,49.8,76.3,0.91,28.6,12.1,24.6
617,2,2026-03-23,91,Moderate,53.9,79.4,1.02,6.7,16.0,36.7
618,2,2026-03-24,131,Poor,61.5,100.7,1.12,55.7,5.2,19.3
619,2,2026-03-25,114,Poor,49.6,78.1,2.14,20.2,5.2,11.0
620,2,2026-03-26,146,Poor,60.9,95.8,1.68,20.5,12.6,22.2
621,2,2026-03-27,175,Poor,83.6,135.5,1.07,49.4,14.6,25.9
622,2,2026-03-28,116,Poor,48.4,81.4,1.3,38.2,12.2,27.7
623,2,2026-03-29,105,Poor,62.7,109.4,1.28,50.0,13.5,28.2
624,2,2026-03-30,92,Moderate,46.9,71.4,0.98,41.7,14.5,16.5
625,2,2026-03-31,146,Poor,60.5,107.1,1.03,37.1,9.5,2.8
626,2,2026-04-01,137,Poor,55.5,86.9,1.13,18.5,9.4,20.7
627,2,2026-04-02,134,Poor,68.5,119.5,1.22,45.8,13.4,24.1
628,2,2026-04-03,112,Poor,54.0,87.5,0.48,11.2,2.0,39.8
629,2,2026-04-04,111,Poor,60.9,105.5,1.4,30.6,13.1,33.1
630,2,2026-04-05,89,Moderate,39.5,62.9,0.63,36.6,5.6,26.0
631,2,2026-04-06,99,Moderate,46.3,69.1,0.8,63.8,18.0,38.8
632,2,2026-04-07,92,Moderate,49.6,78.2,0.79,57.7,14.7,24.3
633,2,2026-04-08,33,Good,13.4,19.5,0.28,34.9,12.5,16.5
634,2,2026-04-09,165,Poor,82.4,117.4,1.43,44.4,5.1,26.5
635,2,2026-04-10,121,Poor,61.6,88.0,0.58,30.4,13.4,35.3
636,2,2026-04-11,111,Poor,60.4,89.6,1.27,43.5,13.5,45.5
637,2,2026-04-12,166,Poor,67.4,100.1,1.07,34.4,19.0,8.5
638,2,2026-04-13,138,Poor,70.4,98.8,1.06,24.6,12.6,26.6
639,2,2026-04-14,51,Moderate,26.7,43.7,1.51,35.8,11.8,11.9
640,2,2026-04-15,111,Poor,55.6,91.7,1.14,39.7,15.0,34.1
641,2,2026-04-16,130,Poor,61.5,93.3,1.49,32.8,13.1,35.7
642,2,2026-04-17,87,Moderate,42.6,65.9,0.62,37.3,12.7,33.5
643,2,2026-04-18,115,Poor,66.9,106.9,1.13,35.0,11.6,26.1
644,2,2026-04-19,120,Poor,69.3,124.5,0.62,36.9,3.2,10.2
645,2,2026-04-20,108,Poor,51.9,88.8,1.23,34.4,1,32.8
646,2,2026-04-21,78,Moderate,46.4,77.5,1.43,39.5,17.4,26.9
647,2,2026-04-22,58,Moderate,25.1,38.1,1.5,23.5,16.8,26.7
648,2,2026-04-23,95,Moderate,39.6,58.8,1.15,9.5,16.1,9.7
649,2,2026-04-24,141,Poor,65.8,113.0,1.04,33.3,20.7,23.1
650,2,2026-04-25,125,Poor,69.4,102.2,1.36,36.1,16.3,18.9
651,2,2026-04-26,122,Poor,66.0,117.5,0.78,25.1,9.4,42.8
652,2,2026-04-27,127,Poor,72.5,122.6,0.91,21.8,12.3,15.9
653,2,2026-04-28,126,Poor,66.5,98.2,1.14,63.1,10.6,20.3
654,2,2026-04-29,106,Poor,44.6,76.7,0.43,51.7,19.3,14.2
655,2,2026-04-30,57,Moderate,24.6,41.7,0.58,15.7,5.6,15.7
656,2,2026-05-01,78,Moderate,35.8,63.6,1.32,38.1,13.0,20.3
657,2,2026-05-02,128,Poor,72.5,119.1,0.81,12.9,5.6,18.9
658,2,2026-05-03,115,Poor,54.9,95.6,1.12,21.2,13.6,26.7
659,2,2026-05-04,57,Moderate,26.8,46.8,0.36,47.8,11.2,41.5
660,2,2026-05-05,134,Poor,56.5,96.9,1.04,43.6,6.3,29.0
661,2,2026-05-06,81,Moderate,38.3,62.5,1.42,32.2,8.9,45.0
662,2,2026-05-07,172,Poor,78.1,128.1,0.65,36.7,7.2,22.0
663,2,2026-05-08,92,Moderate,54.9,94.6,1.49,51.1,13.3,20.5
664,2,2026-05-09,155,Poor,90.6,146.3,0.67,22.1,14.8,24.1
665,2,2026-05-10,148,Poor,70.4,115.1,0.88,27.0,14.3,38.9
666,2,2026-05-11,146,Poor,69.7,105.1,0.7,31.4,1,26.8
667,2,2026-05-12,55,Moderate,27.7,44.1,1.61,21.3,15.0,49.9
668,2,2026-05-13,151,Poor,64.1,107.5,1.05,38.0,10.9,14.2
